num_seq,num_seq_,Seq_input,Seq_input_aa,predicted_class,Certainty %,Rep_of_class_predict,family_2021,family_divercity,family_2023,Cltr_rep,Sequences_by_cltr,Protein_type,Protein_class,Host,Chain,Genus,Kmers_by_sequence,Kmers_predicted_to_class,Query_coverage %
1912,1781,contig-42_1_length_67253_read_count_26411_44_49717_50892,391,800,1.0,YP_009506366.1,Flaviviridae,Flaviviridae,Flaviviridae,226,50,polyprotein,Polyprotein,Rattus tanezumi,ssRNA(+),Pegivirus,3,1.0,33.33
1913,1782,contig-42_1_length_67253_read_count_26411_45_50889_51989,366,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
1914,1783,contig-42_1_length_67253_read_count_26411_47_52799_55408,869,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,15,10.0,66.67
1915,1784,contig-42_1_length_67253_read_count_26411_48_55416_56471,351,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
1916,1785,contig-42_1_length_67253_read_count_26411_51_58435_59910,491,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,3.0,60.0
1917,1786,contig-42_1_length_67253_read_count_26411_53_60809_62176,455,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,3.0,75.0
1918,1787,contig-42_1_length_67253_read_count_26411_55_63037_64527,496,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,4.0,80.0
1919,1788,contig-42_1_length_67253_read_count_26411_57_65713_67149,478,979,0.93,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,3.0,60.0
1920,1789,contig-42_4_length_50387_read_count_23938_2_1097_3277,726,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,11,9.0,81.82
1921,1790,contig-42_4_length_50387_read_count_23938_3_3499_4410,303,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1922,1791,contig-42_4_length_50387_read_count_23938_5_5125_6120,331,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1923,1792,contig-42_4_length_50387_read_count_23938_11_8475_9812,445,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,3.0,75.0
1924,1793,contig-42_4_length_50387_read_count_23938_33_19881_20912,343,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
1925,1794,contig-42_4_length_50387_read_count_23938_34_21242_23971,909,979,0.89,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,5.0,31.25
1926,1795,contig-42_4_length_50387_read_count_23938_35_24485_25678,397,979,0.85,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,1.0,33.33
1927,1796,contig-42_4_length_50387_read_count_23938_36_25675_28215,846,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,14,10.0,71.43
1928,1797,contig-42_4_length_50387_read_count_23938_39_29667_31832,721,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,11,11.0,100.0
1929,1798,contig-42_4_length_50387_read_count_23938_42_33454_34470,338,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1930,1799,contig-42_4_length_50387_read_count_23938_43_34544_35887,447,978,0.91,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,2.0,50.0
1931,1800,contig-42_4_length_50387_read_count_23938_44_36422_37369,315,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1932,1801,contig-42_4_length_50387_read_count_23938_45_37439_38872,477,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,1.0,20.0
1933,1802,contig-42_4_length_50387_read_count_23938_46_38899_40134,411,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,1.0,33.33
1934,1803,contig-42_4_length_50387_read_count_23938_48_40630_42156,508,978,0.97,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,6,3.0,50.0
1935,1804,contig-42_4_length_50387_read_count_23938_49_42309_43532,407,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
1936,1805,contig-42_4_length_50387_read_count_23938_53_46204_47640,478,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,4.0,80.0
1937,1806,contig-42_13_length_28478_read_count_15412_5_3115_4353,412,427,0.99,QDZ38037.1,Astroviridae,Astroviridae,Astroviridae,4152,152,ORF2,Structural-Envelope,Bos taurus,ssRNA(+),Mamastrovirus,3,2.0,66.67
1938,1807,contig-42_13_length_28478_read_count_15412_7_5272_7344,690,978,0.97,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,10,4.0,40.0
1939,1808,contig-42_13_length_28478_read_count_15412_8_7341_8291,316,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1940,1809,contig-42_13_length_28478_read_count_15412_9_8288_9754,488,978,0.96,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,5,4.0,80.0
1941,1810,contig-42_13_length_28478_read_count_15412_10_9751_11310,519,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,6,6.0,100.0
1942,1811,contig-42_13_length_28478_read_count_15412_11_11307_13001,564,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,7,3.0,42.86
1943,1812,contig-42_13_length_28478_read_count_15412_14_14452_16896,814,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,13,12.0,92.31
1944,1813,contig-42_13_length_28478_read_count_15412_15_17006_18106,366,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,1.0,50.0
1945,1814,contig-42_13_length_28478_read_count_15412_16_18241_19329,362,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,2.0,100.0
1947,1815,contig-42_13_length_28478_read_count_15412_21_22714_23670,318,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1948,1816,contig-42_13_length_28478_read_count_15412_23_24528_25910,460,978,0.85,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,1.0,25.0
1949,1817,contig-42_13_length_28478_read_count_15412_24_25907_28477,857,9,0.92,AQW44516.1,Flaviviridae,Flaviviridae-Coronaviridae-Hepadnaviridae,Flaviviridae,358,81816,polyprotein-NS5B-NS5A-NS3-4A,Polyprotein,Homo sapiens,ssRNA(+),Hepacivirus,14,3.0,21.43
1950,1818,contig-42_16_length_26405_read_count_8770_2_530_1747,405,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,1.0,33.33
1951,1819,contig-42_16_length_26405_read_count_8770_4_2381_5080,899,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,15,7.0,46.67
1952,1820,contig-42_16_length_26405_read_count_8770_6_5829_7193,454,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,1.0,25.0
1953,1821,contig-42_16_length_26405_read_count_8770_10_9063_10001,312,979,0.81,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1954,1822,contig-42_16_length_26405_read_count_8770_13_11516_12994,492,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,4.0,80.0
1955,1823,contig-42_16_length_26405_read_count_8770_14_12999_14411,470,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,4.0,80.0
1956,1824,contig-42_16_length_26405_read_count_8770_15_14398_15636,412,978,0.87,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,3,1.0,33.33
1957,1825,contig-42_16_length_26405_read_count_8770_16_15737_16720,327,978,0.82,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
1958,1826,contig-42_16_length_26405_read_count_8770_18_17106_18458,450,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,1.0,25.0
1959,1827,contig-42_16_length_26405_read_count_8770_21_19935_20987,350,15,1.0,QLC45894.1,Flaviviridae,Flaviviridae-Coronaviridae-Togaviridae-Phenuiviridae-Herpesviridae,Flaviviridae,189,20504,polyprotein,Polyprotein,Homo sapiens,ssRNA(+),Orthoflavivirus,2,1.0,50.0
1960,1828,contig-42_16_length_26405_read_count_8770_23_21362_23761,799,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,13,6.0,46.15
1961,1829,contig-42_16_length_26405_read_count_8770_24_24006_25301,431,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
1962,1830,contig-42_19_length_24866_read_count_11767_1_748_2799,683,979,0.92,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,10,3.0,30.0
1963,1831,contig-42_19_length_24866_read_count_11767_4_4688_14206,3172,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,72,32.0,44.44
1964,1832,contig-42_19_length_24866_read_count_11767_5_14245_15867,540,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,6,6.0,100.0
1965,1833,contig-42_19_length_24866_read_count_11767_6_15860_17824,654,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,6.0,66.67
1966,1834,contig-42_19_length_24866_read_count_11767_9_20100_22124,674,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,10,3.0,30.0
1967,1835,contig-42_21_length_23632_read_count_8971_1_57_1517,486,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,2.0,40.0
1968,1836,contig-42_21_length_23632_read_count_8971_2_1712_3064,450,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
1969,1837,contig-42_21_length_23632_read_count_8971_3_3236_4543,435,978,0.94,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,2.0,50.0
1970,1838,contig-42_21_length_23632_read_count_8971_4_4707_6815,702,979,0.91,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,11,5.0,45.45
1971,1839,contig-42_21_length_23632_read_count_8971_5_6965_7882,305,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
1972,1840,contig-42_21_length_23632_read_count_8971_7_8664_10328,554,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,7,6.0,85.71
1974,1841,contig-42_21_length_23632_read_count_8971_10_12170_13357,395,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
1975,1842,contig-42_21_length_23632_read_count_8971_12_13814_16069,751,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,12,5.0,41.67
1976,1843,contig-42_21_length_23632_read_count_8971_14_17177_18385,402,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
1977,1844,contig-42_21_length_23632_read_count_8971_16_19539_20705,388,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,3,3.0,100.0
1978,1845,contig-42_21_length_23632_read_count_8971_17_20717_22276,519,978,0.98,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,6,5.0,83.33
1979,1846,contig-42_21_length_23632_read_count_8971_18_22260_23630,456,979,0.93,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,3.0,75.0
1980,1847,contig-42_42_length_13711_read_count_5117_1_113_1300,395,419,0.96,QRE02555.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,1896,155,ORF75,Structural-Envelope,Homo sapiens,dsDNA,Rhadinovirus,3,1.0,33.33
1981,1848,contig-42_42_length_13711_read_count_5117_2_1424_2494,356,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,2.0,100.0
1982,1849,contig-42_42_length_13711_read_count_5117_4_3732_5288,518,978,0.88,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,6,5.0,83.33
1983,1850,contig-42_42_length_13711_read_count_5117_5_5299_6636,445,979,0.93,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,3.0,75.0
1984,1851,contig-42_42_length_13711_read_count_5117_6_6850_7890,346,587,0.99,YP_009352912.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,4691,99,helicase-primase subunit,Replication-Transcription,Equus caballus,dsDNA,Varicellovirus,2,2.0,100.0
1985,1852,contig-42_42_length_13711_read_count_5117_7_7934_9367,477,979,0.89,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,3.0,60.0
1986,1853,contig-42_42_length_13711_read_count_5117_10_10428_11807,459,197,0.98,YP_009351861.1,Flaviviridae,Flaviviridae,Flaviviridae,244,462,non-structural protein,Non-structural,Aedes aegypti,ssRNA(+),Flavivirus,4,2.0,50.0
1987,1854,contig-42_92_length_5819_read_count_616_1_2_1285,428,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,4.0,100.0
1988,1855,contig-42_92_length_5819_read_count_616_2_1632_4751,1039,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,19,19.0,100.0
1989,1856,contig-42_115_length_3619_read_count_1156_1_3_1055,351,979,0.89,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
1990,1857,contig-42_115_length_3619_read_count_1156_2_1575_2552,325,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1991,1858,contig-49_5_length_43489_read_count_21400_1_1_1587,528,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,6,6.0,100.0
1992,1859,contig-49_5_length_43489_read_count_21400_3_2628_3641,337,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1993,1860,contig-49_5_length_43489_read_count_21400_10_6836_8515,559,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,7,4.0,57.14
1994,1861,contig-49_5_length_43489_read_count_21400_12_9567_12275,902,979,0.92,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,6.0,37.5
1995,1862,contig-49_5_length_43489_read_count_21400_14_12711_14135,474,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,4.0,80.0
1996,1863,contig-49_5_length_43489_read_count_21400_18_16173_17714,513,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,6,2.0,33.33
1997,1864,contig-49_5_length_43489_read_count_21400_19_17740_19239,499,978,0.94,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,5,2.0,40.0
1998,1865,contig-49_5_length_43489_read_count_21400_20_19535_20599,354,978,0.93,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,1.0,50.0
1999,1866,contig-49_5_length_43489_read_count_21400_22_21098_22951,617,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,8,5.0,62.5
2000,1867,contig-49_5_length_43489_read_count_21400_23_23170_24783,537,978,0.93,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,6,1.0,16.67
2001,1868,contig-49_5_length_43489_read_count_21400_24_24989_27058,689,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,10,4.0,40.0
2002,1869,contig-49_5_length_43489_read_count_21400_26_27877_29961,694,978,0.96,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,10,8.0,80.0
2003,1870,contig-49_5_length_43489_read_count_21400_27_30187_32922,911,979,0.93,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,10.0,62.5
2004,1871,contig-49_5_length_43489_read_count_21400_28_33066_34592,508,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,6,6.0,100.0
2005,1872,contig-49_5_length_43489_read_count_21400_34_38714_40954,746,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,12,7.0,58.33
2006,1873,contig-49_5_length_43489_read_count_21400_35_41198_43189,663,978,0.96,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,10,3.0,30.0
2007,1874,contig-49_19_length_25459_read_count_10366_1_62_2137,691,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,10,8.0,80.0
2008,1875,contig-49_19_length_25459_read_count_10366_2_2262_3275,337,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
2009,1876,contig-49_19_length_25459_read_count_10366_3_3395_5095,566,978,0.95,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,7,1.0,14.29
2010,1877,contig-49_19_length_25459_read_count_10366_4_5255_6607,450,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,4.0,100.0
2011,1878,contig-49_19_length_25459_read_count_10366_5_6939_8282,447,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,4.0,100.0
2012,1879,contig-49_19_length_25459_read_count_10366_6_8398_9819,473,979,0.91,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,2.0,40.0
2013,1880,contig-49_19_length_25459_read_count_10366_8_10775_12394,539,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,6,6.0,100.0
2014,1881,contig-49_19_length_25459_read_count_10366_9_12459_13436,325,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
2017,1882,contig-49_19_length_25459_read_count_10366_14_17544_18728,394,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,2.0,66.67
2018,1883,contig-49_19_length_25459_read_count_10366_15_18866_20590,574,978,0.96,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,7,5.0,71.43
2019,1884,contig-49_19_length_25459_read_count_10366_16_20749_22704,651,978,0.89,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,9,4.0,44.44
2020,1885,contig-49_19_length_25459_read_count_10366_19_24266_25405,379,979,0.87,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
