Num_seq,acc_seq,lenght_aa,Certainty,Class_predict,Rep_of_class_predict,family_2021,fams_div,family_2023,Cltr_rep,Sequences_by_cltr,Protein_type,Protein_class,Host,Chain,genre,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,0.55,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,0.77,271,AQW44800.1,Secoviridae,Secoviridae,Secoviridae,683,292,polyprotein,Polyprotein,Vitis vinifera,ssRNA(+),Nepovirus,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,0.62,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,0.59,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,0.75,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,0.79,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,0.59,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,0.81,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,0.92,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,0.93,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,0.87,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,0.72,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2399,contig-98_34_length_18775_read_count_286458_8_8637_12488,1283,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2400,contig-98_34_length_18775_read_count_286458_9_12541_14784,747,0.89,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2400,contig-98_34_length_18775_read_count_286458_9_12541_14784,747,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2400,contig-98_34_length_18775_read_count_286458_9_12541_14784,747,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2400,contig-98_34_length_18775_read_count_286458_9_12541_14784,747,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2400,contig-98_34_length_18775_read_count_286458_9_12541_14784,747,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2400,contig-98_34_length_18775_read_count_286458_9_12541_14784,747,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2400,contig-98_34_length_18775_read_count_286458_9_12541_14784,747,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2400,contig-98_34_length_18775_read_count_286458_9_12541_14784,747,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2400,contig-98_34_length_18775_read_count_286458_9_12541_14784,747,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2400,contig-98_34_length_18775_read_count_286458_9_12541_14784,747,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2400,contig-98_34_length_18775_read_count_286458_9_12541_14784,747,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2400,contig-98_34_length_18775_read_count_286458_9_12541_14784,747,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2401,contig-98_34_length_18775_read_count_286458_10_15230_17389,719,0.73,445,NP_041091.1,Hypoviridae,Hypoviridae,Hypoviridae,331,145,OrfB,Hypothetical,Cryphonectria parasitica,ssRNA(+),Alphahypovirus,,,
2401,contig-98_34_length_18775_read_count_286458_10_15230_17389,719,0.53,445,NP_041091.1,Hypoviridae,Hypoviridae,Hypoviridae,331,145,OrfB,Hypothetical,Cryphonectria parasitica,ssRNA(+),Alphahypovirus,,,
2401,contig-98_34_length_18775_read_count_286458_10_15230_17389,719,0.98,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2401,contig-98_34_length_18775_read_count_286458_10_15230_17389,719,1,488,YP_009551523.1,Secoviridae,Secoviridae,Secoviridae,1937,132,coat protein,Structural-Envelope,Robinia pseudoacacia,ssRNA(+),Nepovirus,,,
2401,contig-98_34_length_18775_read_count_286458_10_15230_17389,719,1,488,YP_009551523.1,Secoviridae,Secoviridae,Secoviridae,1937,132,coat protein,Structural-Envelope,Robinia pseudoacacia,ssRNA(+),Nepovirus,,,
2401,contig-98_34_length_18775_read_count_286458_10_15230_17389,719,1,488,YP_009551523.1,Secoviridae,Secoviridae,Secoviridae,1937,132,coat protein,Structural-Envelope,Robinia pseudoacacia,ssRNA(+),Nepovirus,,,
2401,contig-98_34_length_18775_read_count_286458_10_15230_17389,719,0.99,488,YP_009551523.1,Secoviridae,Secoviridae,Secoviridae,1937,132,coat protein,Structural-Envelope,Robinia pseudoacacia,ssRNA(+),Nepovirus,,,
2401,contig-98_34_length_18775_read_count_286458_10_15230_17389,719,0.73,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2401,contig-98_34_length_18775_read_count_286458_10_15230_17389,719,0.72,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2401,contig-98_34_length_18775_read_count_286458_10_15230_17389,719,0.97,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2401,contig-98_34_length_18775_read_count_286458_10_15230_17389,719,0.57,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2402,contig-98_34_length_18775_read_count_286458_11_17433_18488,351,0.61,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2402,contig-98_34_length_18775_read_count_286458_11_17433_18488,351,0.58,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2403,contig-98_49_length_13463_read_count_224524_2_784_3123,779,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2403,contig-98_49_length_13463_read_count_224524_2_784_3123,779,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2403,contig-98_49_length_13463_read_count_224524_2_784_3123,779,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2403,contig-98_49_length_13463_read_count_224524_2_784_3123,779,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2403,contig-98_49_length_13463_read_count_224524_2_784_3123,779,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2403,contig-98_49_length_13463_read_count_224524_2_784_3123,779,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2403,contig-98_49_length_13463_read_count_224524_2_784_3123,779,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2403,contig-98_49_length_13463_read_count_224524_2_784_3123,779,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2403,contig-98_49_length_13463_read_count_224524_2_784_3123,779,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2403,contig-98_49_length_13463_read_count_224524_2_784_3123,779,0.98,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2403,contig-98_49_length_13463_read_count_224524_2_784_3123,779,0.89,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2403,contig-98_49_length_13463_read_count_224524_2_784_3123,779,0.95,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2404,contig-98_49_length_13463_read_count_224524_3_3120_5840,906,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2404,contig-98_49_length_13463_read_count_224524_3_3120_5840,906,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2404,contig-98_49_length_13463_read_count_224524_3_3120_5840,906,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2404,contig-98_49_length_13463_read_count_224524_3_3120_5840,906,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2404,contig-98_49_length_13463_read_count_224524_3_3120_5840,906,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2404,contig-98_49_length_13463_read_count_224524_3_3120_5840,906,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2404,contig-98_49_length_13463_read_count_224524_3_3120_5840,906,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2404,contig-98_49_length_13463_read_count_224524_3_3120_5840,906,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2404,contig-98_49_length_13463_read_count_224524_3_3120_5840,906,0.98,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2404,contig-98_49_length_13463_read_count_224524_3_3120_5840,906,0.69,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2404,contig-98_49_length_13463_read_count_224524_3_3120_5840,906,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2404,contig-98_49_length_13463_read_count_224524_3_3120_5840,906,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2404,contig-98_49_length_13463_read_count_224524_3_3120_5840,906,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2404,contig-98_49_length_13463_read_count_224524_3_3120_5840,906,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2404,contig-98_49_length_13463_read_count_224524_3_3120_5840,906,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2404,contig-98_49_length_13463_read_count_224524_3_3120_5840,906,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2405,contig-98_49_length_13463_read_count_224524_8_8707_10002,431,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2405,contig-98_49_length_13463_read_count_224524_8_8707_10002,431,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2405,contig-98_49_length_13463_read_count_224524_8_8707_10002,431,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2405,contig-98_49_length_13463_read_count_224524_8_8707_10002,431,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2406,contig-98_49_length_13463_read_count_224524_9_10258_11274,338,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2407,contig-98_57_length_12331_read_count_202456_2_960_2399,479,0.99,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2407,contig-98_57_length_12331_read_count_202456_2_960_2399,479,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2407,contig-98_57_length_12331_read_count_202456_2_960_2399,479,0.92,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2407,contig-98_57_length_12331_read_count_202456_2_960_2399,479,0.88,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2407,contig-98_57_length_12331_read_count_202456_2_960_2399,479,0.92,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2408,contig-98_57_length_12331_read_count_202456_3_2563_3501,312,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2409,contig-98_57_length_12331_read_count_202456_4_3712_4779,355,0.89,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2409,contig-98_57_length_12331_read_count_202456_4_3712_4779,355,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2410,contig-98_57_length_12331_read_count_202456_5_4995_6281,428,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2410,contig-98_57_length_12331_read_count_202456_5_4995_6281,428,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2410,contig-98_57_length_12331_read_count_202456_5_4995_6281,428,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2410,contig-98_57_length_12331_read_count_202456_5_4995_6281,428,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2411,contig-98_57_length_12331_read_count_202456_6_6374_7888,504,0.69,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2411,contig-98_57_length_12331_read_count_202456_6_6374_7888,504,0.77,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2411,contig-98_57_length_12331_read_count_202456_6_6374_7888,504,0.77,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2411,contig-98_57_length_12331_read_count_202456_6_6374_7888,504,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2411,contig-98_57_length_12331_read_count_202456_6_6374_7888,504,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2411,contig-98_57_length_12331_read_count_202456_6_6374_7888,504,0.84,197,YP_009351861.1,Flaviviridae,Flaviviridae,Flaviviridae,244,462,non-structural protein,Non-structural,Aedes aegypti,ssRNA(+),Flavivirus,,,
2412,contig-98_57_length_12331_read_count_202456_7_7916_9169,417,0.93,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2412,contig-98_57_length_12331_read_count_202456_7_7916_9169,417,0.94,366,AMB66001.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,2169,188,UL37,Structural-Envelope,Homo sapiens,dsDNA,Simplexvirus,,,
2412,contig-98_57_length_12331_read_count_202456_7_7916_9169,417,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2413,contig-98_57_length_12331_read_count_202456_9_9839_10924,361,0.99,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2413,contig-98_57_length_12331_read_count_202456_9_9839_10924,361,0.78,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2414,contig-98_57_length_12331_read_count_202456_10_11214_12272,352,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2414,contig-98_57_length_12331_read_count_202456_10_11214_12272,352,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2415,contig-98_62_length_10882_read_count_169254_1_43_1380,445,0.54,774,AEN80118.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,4554,54,capsid portal protein,Structural-Envelope,Homo sapiens,dsDNA,Varicellovirus,,,
2415,contig-98_62_length_10882_read_count_169254_1_43_1380,445,0.84,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2415,contig-98_62_length_10882_read_count_169254_1_43_1380,445,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2415,contig-98_62_length_10882_read_count_169254_1_43_1380,445,0.93,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
2416,contig-98_62_length_10882_read_count_169254_2_1715_3241,508,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2416,contig-98_62_length_10882_read_count_169254_2_1715_3241,508,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
2416,contig-98_62_length_10882_read_count_169254_2_1715_3241,508,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
