num_seq,num_seq_,Seq_input,Seq_input_aa,predicted_class,Certainty %,Rep_of_class_predict,family_2021,family_divercity,family_2023,Cltr_rep,Sequences_by_cltr,Protein_type,Protein_class,Host,Chain,Genus,Kmers_by_sequence,Kmers_predicted_to_class,Query_coverage %
1047,963,NODE_5911_length_994_cov_1.051546_1_3_992,330,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1049,964,NODE_5974_length_991_cov_2.250575_1_3_989,329,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1050,965,NODE_5981_length_991_cov_1.743678_1_3_989,329,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1051,966,NODE_6028_length_989_cov_3.123272_1_58_987,309,20,1.0,QKF95578.1,Potyviridae,Potyviridae-Tymoviridae-Secoviridae-Closteroviridae-Alphaflexiviridae,Potyviridae,210,12451,polyprotein,Polyprotein,Solanum tuberosum,ssRNA(+),Potyvirus,1,1.0,100.0
1052,967,NODE_6050_length_988_cov_2.607843_1_2_988,329,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1055,968,NODE_6102_length_986_cov_3.234682_1_3_986,328,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1056,969,NODE_6127_length_985_cov_4.813657_1_3_983,327,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1057,970,NODE_6155_length_984_cov_7.141367_1_22_984,320,310,0.88,YP_009214659.1,Arteriviridae,Arteriviridae,Arteriviridae,146,234,polyprotein,Polyprotein,Equus caballus,ssRNA(+),Alphaarterivirus,1,1.0,100.0
1058,971,NODE_6156_length_984_cov_5.132097_1_2_982,327,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1059,972,NODE_6157_length_984_cov_4.625724_1_3_983,327,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1060,973,NODE_6160_length_984_cov_4.316338_1_3_983,327,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1061,974,NODE_6164_length_984_cov_3.212051_1_1_984,328,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1062,975,NODE_6189_length_983_cov_5.263341_1_3_983,327,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1063,976,NODE_6204_length_983_cov_2.020882_1_2_982,327,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1064,977,NODE_6225_length_982_cov_7.701510_1_2_982,327,979,0.91,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1065,978,NODE_6228_length_982_cov_5.656214_1_1_969,322,193,0.8,QRG45927.1,Nairoviridae,Nairoviridae,Nairoviridae,1446,488,glycoprotein precursor,Glycoprotein,Homo sapiens,ssRNA(-),Orthonairovirus,1,1.0,100.0
1066,979,NODE_6238_length_982_cov_2.715447_1_3_920,306,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1068,980,NODE_6302_length_980_cov_2.832363_1_1_978,326,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1069,981,NODE_6304_length_980_cov_2.612340_1_62_979,305,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1070,982,NODE_6320_length_979_cov_7.038462_1_30_977,316,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1072,983,NODE_6327_length_979_cov_2.862471_1_1_978,326,907,1.0,QNS27180.1,Flaviviridae,Flaviviridae,Flaviviridae,296,37,polyprotein,Polyprotein,Lophuromys machangui,ssRNA(+),Hepacivirus,1,1.0,100.0
1073,984,NODE_6376_length_977_cov_7.276869_1_3_959,318,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1075,985,NODE_6403_length_976_cov_5.266667_1_1_939,313,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1076,986,NODE_6410_length_976_cov_2.431579_1_2_976,325,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1078,987,NODE_6424_length_976_cov_1.313450_1_2_976,325,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1079,988,NODE_6450_length_975_cov_1.627635_1_1_951,317,978,0.86,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
1080,989,NODE_6467_length_974_cov_5.549824_1_1_972,324,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1081,990,NODE_6474_length_974_cov_3.166471_1_3_956,318,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1082,991,NODE_6488_length_974_cov_1.509965_1_1_972,324,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1083,992,NODE_6495_length_974_cov_1.093787_1_3_974,324,733,0.86,YP_009330277.1,Phenuiviridae,Phenuiviridae-Peribunyaviridae,Phenuiviridae,801,62,RNA-dependent RNA polymerase,Replication-Transcription,Aedes aegypti,ssRNA(-),Phasivirus,1,1.0,100.0
1084,993,NODE_6515_length_973_cov_3.278169_1_1_972,324,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1085,994,NODE_6550_length_972_cov_4.821387_1_3_971,323,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1086,995,NODE_6574_length_971_cov_6.223529_1_1_969,323,979,0.86,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1087,996,NODE_6588_length_971_cov_1.615294_1_2_970,323,66,0.98,ASV45868.1,Rhabdoviridae,Rhabdoviridae,Rhabdoviridae,493,1992,polymerase,Replication-Transcription,Canis lupus familiaris,ssRNA(-),Lyssavirus,1,1.0,100.0
1089,997,NODE_6595_length_971_cov_0.948235_1_2_955,317,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1091,998,NODE_6656_length_969_cov_2.721698_1_3_968,322,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1092,999,NODE_6669_length_969_cov_1.237028_1_2_967,322,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1094,1000,NODE_6706_length_967_cov_3.501182_1_1_966,322,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1095,1001,NODE_6734_length_966_cov_5.809467_1_1_966,322,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1096,1002,NODE_6750_length_966_cov_1.557396_1_41_964,307,979,0.92,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1097,1003,NODE_6775_length_965_cov_3.940758_1_2_964,321,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1098,1004,NODE_6814_length_964_cov_2.039146_1_2_964,321,570,0.99,AYV76052.1,Mimiviridae,Mimiviridae-Phycodnaviridae-Marseilleviridae-Poxviridae-Nimaviridae,Mimiviridae,2824,105,Hsp70 protein,Stress-Response,Acanthamoeba castellanii,dsDNA,Mimivirus,1,1.0,100.0
1099,1005,NODE_6818_length_964_cov_1.368921_1_1_963,321,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1101,1006,NODE_6850_length_963_cov_2.457245_1_3_962,320,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1102,1007,NODE_6856_length_963_cov_1.522565_1_2_961,320,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1103,1008,NODE_6861_length_963_cov_1.256532_1_1_963,321,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1105,1009,NODE_6872_length_962_cov_5.587396_1_2_961,320,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1107,1010,NODE_6888_length_962_cov_2.030916_1_3_962,320,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1108,1011,NODE_6906_length_962_cov_0.590963_1_2_961,320,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1110,1012,NODE_6912_length_961_cov_5.654762_1_3_959,319,127,1.0,QCC62316.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,12831,816,latent membrane protein 1,Structural-Envelope,Homo sapiens,dsDNA,Lymphocryptovirus,1,1.0,100.0
1111,1013,NODE_6936_length_961_cov_1.100000_1_3_959,319,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1112,1014,NODE_6945_length_960_cov_3.911800_1_1_960,320,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1113,1015,NODE_6948_length_960_cov_2.570918_1_1_960,320,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1114,1016,NODE_6970_length_959_cov_3.916468_1_1_957,319,979,0.84,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1115,1017,NODE_6976_length_959_cov_2.774463_1_2_940,312,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1117,1018,NODE_6999_length_959_cov_1.097852_1_1_957,319,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1118,1019,NODE_7026_length_958_cov_1.275986_1_3_956,318,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1119,1020,NODE_7042_length_957_cov_2.910287_1_3_956,318,66,1.0,ASV45868.1,Rhabdoviridae,Rhabdoviridae,Rhabdoviridae,493,1992,polymerase,Replication-Transcription,Canis lupus familiaris,ssRNA(-),Lyssavirus,1,1.0,100.0
1120,1021,NODE_7048_length_957_cov_2.316986_1_2_955,318,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1121,1022,NODE_7058_length_957_cov_1.117225_1_2_955,318,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1122,1023,NODE_7084_length_956_cov_1.995210_1_1_954,318,87,0.94,0905196A,Adenoviridae,Adenoviridae,Adenoviridae,1126,1288,DNA polymerase,Replication-Transcription,Homo sapiens,dsDNA,Mastadenovirus,1,1.0,100.0
1123,1024,NODE_7140_length_954_cov_4.043217_1_3_953,317,979,0.86,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1124,1025,NODE_7142_length_954_cov_3.909964_1_2_952,317,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1125,1026,NODE_7147_length_954_cov_2.523409_1_1_954,318,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1126,1027,NODE_7153_length_954_cov_1.803121_1_2_952,317,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1127,1028,NODE_7165_length_953_cov_10.694712_1_3_941,312,979,0.86,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1128,1029,NODE_7181_length_953_cov_2.125000_1_2_952,317,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1129,1030,NODE_7186_length_953_cov_1.647837_1_1_951,317,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1131,1031,NODE_7232_length_952_cov_1.530686_1_3_950,316,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1132,1032,NODE_7240_length_951_cov_6.622892_1_1_951,317,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1134,1033,NODE_7272_length_950_cov_14.920386_1_2_949,316,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1135,1034,NODE_7280_length_950_cov_4.073583_1_1_948,316,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1136,1035,NODE_7288_length_950_cov_2.331725_1_3_950,316,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1137,1036,NODE_7332_length_949_cov_2.113527_1_2_949,316,75,1.0,QVW10123.1,Astroviridae,Astroviridae,Astroviridae,1845,1611,RNA-dependent RNA polymerase,Replication-Transcription,Sus scrofa,ssRNA(+),Mamastrovirus,1,1.0,100.0
1138,1037,NODE_7391_length_947_cov_3.733656_1_1_945,315,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1139,1038,NODE_7392_length_947_cov_3.663438_1_3_947,315,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1140,1039,NODE_7393_length_947_cov_3.420097_1_2_946,315,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1142,1040,NODE_7427_length_946_cov_6.494545_1_1_945,315,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1144,1041,NODE_7463_length_945_cov_14.203883_1_2_943,314,780,0.97,YP_009055225.1,Filoviridae,Filoviridae,Filoviridae,5956,53,glycoprotein,Glycoprotein,Homo sapiens,ssRNA(-),Orthomarburgvirus,1,1.0,100.0
1145,1042,NODE_7494_length_944_cov_6.157959_1_1_942,314,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
1146,1043,NODE_7495_length_944_cov_5.612394_1_2_943,314,20,0.93,QKF95578.1,Potyviridae,Potyviridae-Tymoviridae-Secoviridae-Closteroviridae-Alphaflexiviridae,Potyviridae,210,12451,polyprotein,Polyprotein,Solanum tuberosum,ssRNA(+),Potyvirus,1,1.0,100.0
1148,1044,NODE_7518_length_944_cov_1.843256_1_3_944,314,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1149,1045,NODE_7544_length_943_cov_4.799270_1_1_942,314,979,0.82,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1151,1046,NODE_7587_length_942_cov_2.846529_1_2_940,313,978,0.88,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
1152,1047,NODE_7669_length_940_cov_2.521368_1_2_940,313,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1153,1048,NODE_7697_length_939_cov_4.019560_1_2_937,312,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1154,1049,NODE_7702_length_939_cov_3.114914_1_1_939,313,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1155,1050,NODE_7703_length_939_cov_3.056235_1_3_938,312,784,0.93,YP_003969958.1,Phycodnaviridae,Phycodnaviridae-Mimiviridae-Iridoviridae,Phycodnaviridae,1711,52,DNA topoisomerase II,Other-Functions,Emiliania huxleyi,dsDNA,Prasinovirus,1,1.0,100.0
1156,1051,NODE_7705_length_939_cov_2.831296_1_3_938,312,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1157,1052,NODE_7729_length_938_cov_7.597307_1_1_936,312,20,0.96,QKF95578.1,Potyviridae,Potyviridae-Tymoviridae-Secoviridae-Closteroviridae-Alphaflexiviridae,Potyviridae,210,12451,polyprotein,Polyprotein,Solanum tuberosum,ssRNA(+),Potyvirus,1,1.0,100.0
1158,1053,NODE_7748_length_938_cov_2.522644_1_2_937,312,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1160,1054,NODE_7774_length_937_cov_6.924020_1_2_937,312,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1161,1055,NODE_7845_length_935_cov_5.800983_1_1_933,311,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1162,1056,NODE_7851_length_935_cov_3.929975_1_1_933,311,979,0.9,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1165,1057,NODE_7923_length_934_cov_1.012300_1_1_933,311,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1166,1058,NODE_7979_length_932_cov_4.979038_1_2_931,310,978,0.91,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
1167,1059,NODE_8016_length_931_cov_4.574074_1_2_931,310,486,0.86,YP_654692.1,Iridoviridae,Iridoviridae-Ascoviridae,Iridoviridae,2549,133,DNA polymerase,Replication-Transcription,Ambystoma tigrinum,dsDNA,Ranavirus,1,1.0,100.0
1169,1060,NODE_8119_length_928_cov_7.275093_1_2_928,309,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1170,1061,NODE_8121_length_928_cov_5.909542_1_1_927,309,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1171,1062,NODE_8134_length_928_cov_2.255266_1_3_926,308,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1173,1063,NODE_8154_length_928_cov_1.074349_1_2_928,309,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1175,1064,NODE_8165_length_927_cov_4.215881_1_3_926,308,642,0.82,YP_003199424.1,Reoviridae,Reoviridae,Spinareoviridae,11616,83,sigma 1,Cellular-Regulation,Sus scrofa,dsRNA,Orthoreovirus,1,1.0,100.0
1176,1065,NODE_8167_length_927_cov_4.038462_1_1_927,309,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1177,1066,NODE_8200_length_927_cov_1.102978_1_3_926,308,66,1.0,ASV45868.1,Rhabdoviridae,Rhabdoviridae,Rhabdoviridae,493,1992,polymerase,Replication-Transcription,Canis lupus familiaris,ssRNA(-),Lyssavirus,1,1.0,100.0
1178,1067,NODE_8209_length_926_cov_4.417391_1_2_925,308,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1179,1068,NODE_8241_length_926_cov_1.099379_1_3_926,308,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1180,1069,NODE_8253_length_925_cov_6.366915_1_1_924,308,926,1.0,ALD83625.1,Nairoviridae,Nairoviridae,Nairoviridae,1209,36,glycoprotein precursor,Glycoprotein,Ixodes uriae,ssRNA(-),Orthonairovirus,1,1.0,100.0
1182,1070,NODE_8274_length_925_cov_1.838308_1_1_924,308,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1184,1071,NODE_8333_length_924_cov_1.206725_2_11_922,304,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1187,1072,NODE_8347_length_923_cov_5.512469_1_1_921,307,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1188,1073,NODE_8441_length_921_cov_2.002500_1_3_920,306,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1189,1074,NODE_8450_length_921_cov_1.510000_1_3_920,306,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1191,1075,NODE_8466_length_921_cov_0.600000_1_2_919,306,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1192,1076,NODE_8471_length_920_cov_4.135169_1_3_920,306,979,0.85,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
