Num_seq,acc_seq,lenght_aa,Certainty,Class_predict,Rep_of_class_predict,family_2021,fams_div,family_2023,Cltr_rep,Sequences_by_cltr,Protein_type,Protein_class,Host,Chain,genre
796,NODE_2839_length_1171_cov_2.781905_1_1_1170,390,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
796,NODE_2839_length_1171_cov_2.781905_1_1_1170,390,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
797,NODE_2858_length_1169_cov_4.446565_1_109_1167,352,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
797,NODE_2858_length_1169_cov_4.446565_1_109_1167,352,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
798,NODE_2863_length_1169_cov_2.249046_1_2_907,301,0.46,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus
799,NODE_2869_length_1168_cov_11.346705_1_10_1167,385,0.67,834,QKU35550.1,Mimiviridae,Mimiviridae-Phycodnaviridae,Mimiviridae,1628,46,DNA-directed RNA polymerase subunit 2,Replication-Transcription,Acanthamoeba castellanii,dsDNA,Mimivirus
799,NODE_2869_length_1168_cov_11.346705_1_10_1167,385,0.95,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty
799,NODE_2869_length_1168_cov_11.346705_1_10_1167,385,0.73,58,AXU24940.1,Potyviridae,Potyviridae-Bromoviridae,Potyviridae,215,2319,polyprotein,Polyprotein,Glycine max,ssRNA(+),Potyvirus
800,NODE_2873_length_1168_cov_1.255014_1_1_987,329,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
801,NODE_2874_length_1168_cov_1.208214_1_2_1168,389,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
801,NODE_2874_length_1168_cov_1.208214_1_2_1168,389,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
801,NODE_2874_length_1168_cov_1.208214_1_2_1168,389,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
802,NODE_2875_length_1167_cov_103.038241_1_102_1055,317,0.83,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
803,NODE_2877_length_1167_cov_3.755258_1_2_1057,352,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
803,NODE_2877_length_1167_cov_3.755258_1_2_1057,352,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
804,NODE_2889_length_1166_cov_4.789474_1_3_1166,388,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
804,NODE_2889_length_1166_cov_4.789474_1_3_1166,388,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
804,NODE_2889_length_1166_cov_4.789474_1_3_1166,388,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
805,NODE_2890_length_1166_cov_3.092823_1_130_1164,344,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
805,NODE_2890_length_1166_cov_3.092823_1_130_1164,344,0.49,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus
806,NODE_2911_length_1163_cov_13.289827_1_79_1161,360,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
806,NODE_2911_length_1163_cov_13.289827_1_79_1161,360,0.68,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
807,NODE_2920_length_1162_cov_9.375600_1_1_906,302,0.99,20,QKF95578.1,Potyviridae,Potyviridae-Tymoviridae-Secoviridae-Closteroviridae-Alphaflexiviridae,Potyviridae,210,12451,polyprotein,Polyprotein,Solanum tuberosum,ssRNA(+),Potyvirus
808,NODE_2932_length_1162_cov_1.015370_1_1_1161,387,0.48,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus
808,NODE_2932_length_1162_cov_1.015370_1_1_1161,387,0.43,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus
808,NODE_2932_length_1162_cov_1.015370_1_1_1161,387,1.0,771,YP_009505328.1,Phenuiviridae,Phenuiviridae,Phenuiviridae,2260,54,glycoprotein,Glycoprotein,Aedes aegypti,ssRNA(-),Phasivirus
809,NODE_2955_length_1159_cov_4.298651_1_2_1159,386,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
809,NODE_2955_length_1159_cov_4.298651_1_2_1159,386,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
809,NODE_2955_length_1159_cov_4.298651_1_2_1159,386,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
810,NODE_2960_length_1159_cov_1.864162_1_3_1157,385,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
810,NODE_2960_length_1159_cov_1.864162_1_3_1157,385,0.98,443,QJB18543.1,Paramyxoviridae,Paramyxoviridae,Paramyxoviridae,7424,146,phosphoprotein,Other-Functions,Homo sapiens,ssRNA(-),Respirovirus
810,NODE_2960_length_1159_cov_1.864162_1_3_1157,385,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
811,NODE_2962_length_1159_cov_1.498073_1_3_1157,385,0.99,830,ARF07704.1,Nairoviridae,Nairoviridae-Peribunyaviridae,Nairoviridae,145,46,RNA-dependent RNA polymerase,Replication-Transcription,Amblyomma gemma,ssRNA(-),Orthonairovirus
811,NODE_2962_length_1159_cov_1.498073_1_3_1157,385,0.83,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
811,NODE_2962_length_1159_cov_1.498073_1_3_1157,385,0.4,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus
812,NODE_2966_length_1158_cov_9.470588_1_2_1156,385,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
812,NODE_2966_length_1158_cov_9.470588_1_2_1156,385,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
812,NODE_2966_length_1158_cov_9.470588_1_2_1156,385,0.95,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
813,NODE_2967_length_1158_cov_6.676953_1_52_1158,368,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
813,NODE_2967_length_1158_cov_6.676953_1_52_1158,368,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
814,NODE_2971_length_1158_cov_0.998071_1_3_1157,385,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
814,NODE_2971_length_1158_cov_0.998071_1_3_1157,385,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
814,NODE_2971_length_1158_cov_0.998071_1_3_1157,385,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
815,NODE_2975_length_1157_cov_4.776062_1_21_1157,379,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
815,NODE_2975_length_1157_cov_4.776062_1_21_1157,379,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
816,NODE_2977_length_1157_cov_3.307915_1_12_1073,353,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
816,NODE_2977_length_1157_cov_3.307915_1_12_1073,353,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
817,NODE_2990_length_1156_cov_9.714010_1_3_1154,384,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
817,NODE_2990_length_1156_cov_9.714010_1_3_1154,384,0.92,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
817,NODE_2990_length_1156_cov_9.714010_1_3_1154,384,0.94,259,ATZ69454.1,Caulimoviridae,Caulimoviridae,Caulimoviridae,1232,575,polyprotein- putative movement protein,Transport,Theobroma cacao,dsDNA-RT,Badnavirus
818,NODE_2995_length_1156_cov_1.942029_1_3_1154,384,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
818,NODE_2995_length_1156_cov_1.942029_1_3_1154,384,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
818,NODE_2995_length_1156_cov_1.942029_1_3_1154,384,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
819,NODE_3012_length_1154_cov_10.872217_1_2_1153,384,0.97,81,ACX32354.1,Papillomaviridae,Papillomaviridae,Papillomaviridae,12930,1532,early E2,Regulation-Control,Homo sapiens,dsDNA,Alphapapillomavirus
819,NODE_3012_length_1154_cov_10.872217_1_2_1153,384,1.0,936,AGG16061.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,1220,35,ORF-C,Other-Functions,Elephas maximus,dsDNA,Proboscivirus
819,NODE_3012_length_1154_cov_10.872217_1_2_1153,384,0.58,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
820,NODE_3013_length_1154_cov_10.121975_1_3_1076,358,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
820,NODE_3013_length_1154_cov_10.121975_1_3_1076,358,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
821,NODE_3022_length_1153_cov_4.585271_1_2_1153,384,0.78,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
821,NODE_3022_length_1153_cov_4.585271_1_2_1153,384,0.94,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
821,NODE_3022_length_1153_cov_4.585271_1_2_1153,384,0.82,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
822,NODE_3038_length_1151_cov_8.066990_1_97_1035,312,0.66,337,SNB54148.1,Poxviridae,Poxviridae,Poxviridae,2097,207,cowpox A-type inclusion protein,Other-Functions,Homo sapiens,dsDNA,Orthopoxvirus
823,NODE_3041_length_1151_cov_3.239806_1_198_1151,318,1.0,702,QRE02500.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,5706,68,ORF17,Structural-Envelope,Homo sapiens,dsDNA,Rhadinovirus
824,NODE_3043_length_1151_cov_2.531068_1_2_1117,372,0.94,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
824,NODE_3043_length_1151_cov_2.531068_1_2_1117,372,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
825,NODE_3045_length_1151_cov_1.996117_1_3_1130,375,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
825,NODE_3045_length_1151_cov_1.996117_1_3_1130,375,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
826,NODE_3079_length_1147_cov_2.069201_1_167_1135,322,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
827,NODE_3105_length_1144_cov_8.084066_1_3_1028,342,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
827,NODE_3105_length_1144_cov_8.084066_1_3_1028,342,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
828,NODE_3107_length_1144_cov_4.614858_1_2_1144,381,0.6,536,NP_038453.1,Tombusviridae,Tombusviridae-Solemoviridae,Tombusviridae,3728,118,RNA-dependent RNA polymerase,Replication-Transcription,Jasminum sambac,ssRNA(+),Alphacarmovirus
828,NODE_3107_length_1144_cov_4.614858_1_2_1144,381,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
828,NODE_3107_length_1144_cov_4.614858_1_2_1144,381,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
829,NODE_3108_length_1144_cov_4.255132_1_224_1144,306,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
830,NODE_3114_length_1144_cov_2.250244_1_1_1143,381,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
830,NODE_3114_length_1144_cov_2.250244_1_1_1143,381,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
830,NODE_3114_length_1144_cov_2.250244_1_1_1143,381,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
831,NODE_3120_length_1143_cov_6.168297_1_3_1142,380,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
831,NODE_3120_length_1143_cov_6.168297_1_3_1142,380,0.94,86,ABZ03979.1,Geminiviridae,Geminiviridae,Geminiviridae,14349,1312,replication-associated protein,Replication-Transcription,Cicer arietinum,ssDNA(+/-),Mastrevirus
832,NODE_3127_length_1143_cov_1.682975_1_20_1141,374,0.99,574,AXU44617.1,Secoviridae,Secoviridae,Secoviridae,214,103,coat protein 1,Structural-Envelope,Oryza sativa,ssRNA(+),Waikavirus
832,NODE_3127_length_1143_cov_1.682975_1_20_1141,374,0.68,574,AXU44617.1,Secoviridae,Secoviridae,Secoviridae,214,103,coat protein 1,Structural-Envelope,Oryza sativa,ssRNA(+),Waikavirus
833,NODE_3142_length_1141_cov_3.593137_1_1_1140,380,0.67,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
833,NODE_3142_length_1141_cov_3.593137_1_1_1140,380,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
834,NODE_3156_length_1140_cov_51.212954_1_67_1020,317,0.79,336,AAU06813.1,Retroviridae,Retroviridae,Retroviridae,6876,209,envelope protein,Structural-Envelope,Gallus gallus,ssRNA-RT,Alpharetrovirus
835,NODE_3157_length_1140_cov_5.181551_1_195_1139,315,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
836,NODE_3159_length_1140_cov_4.042198_1_2_1138,379,0.95,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
836,NODE_3159_length_1140_cov_4.042198_1_2_1138,379,0.5,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
837,NODE_3160_length_1140_cov_4.023553_1_1_1140,380,0.72,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
837,NODE_3160_length_1140_cov_4.023553_1_1_1140,380,0.65,119,ATP66856.1,Flaviviridae,Flaviviridae,Flaviviridae,150,906,polyprotein,Polyprotein,Sus scrofa,ssRNA(+),Pestivirus
838,NODE_3164_length_1140_cov_2.452404_1_162_1139,325,0.89,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
839,NODE_3168_length_1139_cov_4.379175_1_3_1139,379,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
839,NODE_3168_length_1139_cov_4.379175_1_3_1139,379,0.97,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
840,NODE_3172_length_1139_cov_2.712181_1_3_974,323,0.89,909,QQR34436.1,Picornaviridae,Picornaviridae,Picornaviridae,659,37,polyprotein,Polyprotein,Canis lupus familiaris,ssRNA(+),Mischivirus
841,NODE_3175_length_1139_cov_1.267191_2_197_1138,313,0.86,271,AQW44800.1,Secoviridae,Secoviridae,Secoviridae,683,292,polyprotein,Polyprotein,Vitis vinifera,ssRNA(+),Nepovirus
842,NODE_3180_length_1138_cov_6.408063_1_3_1073,357,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
842,NODE_3180_length_1138_cov_6.408063_1_3_1073,357,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
843,NODE_3188_length_1138_cov_2.080629_1_1_1008,336,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
844,NODE_3207_length_1136_cov_2.469951_1_2_1135,378,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
844,NODE_3207_length_1136_cov_2.469951_1_2_1135,378,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
845,NODE_3215_length_1135_cov_7.664694_1_3_1133,377,0.77,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
845,NODE_3215_length_1135_cov_7.664694_1_3_1133,377,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
846,NODE_3219_length_1135_cov_2.610454_1_3_1133,377,0.95,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty
846,NODE_3219_length_1135_cov_2.610454_1_3_1133,377,0.95,125,AJE30400.1,Paramyxoviridae,Paramyxoviridae,Paramyxoviridae,9714,853,phosphoprotein,Other-Functions,Homo sapiens,ssRNA(-),Morbillivirus
847,NODE_3221_length_1135_cov_2.467456_1_3_1055,351,1.0,350,YP_009552520.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,3531,194,BSLF1- helicase-primase primase subunit,Replication-Transcription,Homo sapiens,dsDNA,Lymphocryptovirus
847,NODE_3221_length_1135_cov_2.467456_1_3_1055,351,0.99,435,YP_009246467.1,Reoviridae,Reoviridae,Spinareoviridae,4928,148,muA,Structural-Envelope,Gallus gallus,dsRNA,Orthoreovirus
848,NODE_3227_length_1134_cov_13.486673_1_121_1077,318,0.97,271,AQW44800.1,Secoviridae,Secoviridae,Secoviridae,683,292,polyprotein,Polyprotein,Vitis vinifera,ssRNA(+),Nepovirus
849,NODE_3229_length_1134_cov_5.256663_1_1_993,331,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
850,NODE_3232_length_1134_cov_3.640671_2_228_1133,301,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
851,NODE_3252_length_1133_cov_1.318182_1_1_1011,337,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
852,NODE_3256_length_1132_cov_4.736894_1_53_1132,360,0.85,293,YP_010086221.1,Phenuiviridae,Phenuiviridae-Peribunyaviridae,Phenuiviridae,1751,422,glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+/-),Phlebovirus
852,NODE_3256_length_1132_cov_4.736894_1_53_1132,360,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
853,NODE_3265_length_1132_cov_1.380811_1_1_990,330,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
854,NODE_3274_length_1131_cov_1.760396_1_33_1130,365,0.68,527,NP_612671.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,6639,121,protein UL27,Other-Functions,Homo sapiens,dsDNA,Cytomegalovirus
854,NODE_3274_length_1131_cov_1.760396_1_33_1130,365,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
855,NODE_3279_length_1130_cov_13.190287_1_3_932,309,0.98,274,QYA72453.1,Secoviridae,Secoviridae,Secoviridae,1176,291,polyprotein,Polyprotein,Prunus avium,ssRNA(+),Fabavirus
856,NODE_3280_length_1130_cov_9.437066_1_3_1130,376,0.98,310,YP_009214659.1,Arteriviridae,Arteriviridae,Arteriviridae,146,234,polyprotein,Polyprotein,Equus caballus,ssRNA(+),Alphaarterivirus
856,NODE_3280_length_1130_cov_9.437066_1_3_1130,376,0.98,488,YP_009551523.1,Secoviridae,Secoviridae,Secoviridae,1937,132,coat protein,Structural-Envelope,Robinia pseudoacacia,ssRNA(+),Nepovirus
857,NODE_3291_length_1130_cov_1.073340_1_1_981,327,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
858,NODE_3306_length_1128_cov_4.453823_1_3_1127,375,0.48,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus
858,NODE_3306_length_1128_cov_4.453823_1_3_1127,375,0.86,20,QKF95578.1,Potyviridae,Potyviridae-Tymoviridae-Secoviridae-Closteroviridae-Alphaflexiviridae,Potyviridae,210,12451,polyprotein,Polyprotein,Solanum tuberosum,ssRNA(+),Potyvirus
859,NODE_3345_length_1125_cov_6.040837_1_2_937,311,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
860,NODE_3350_length_1125_cov_3.930279_1_2_1123,374,0.83,543,QIX04702.1,Bornaviridae,Bornaviridae,Bornaviridae,1393,116,polymerase,Replication-Transcription,Callosciurus prevostii,ssRNA(-),Orthobornavirus
860,NODE_3350_length_1125_cov_3.930279_1_2_1123,374,0.95,532,AWV66923.1,Tobaniviridae,Tobaniviridae,Tobaniviridae,37,119,polyprotein 1a,Polyprotein,Sus scrofa,ssRNA(+),Torovirus
861,NODE_3372_length_1124_cov_1.000997_1_3_1124,374,0.95,972,YP_009666115.1,Nairoviridae,Nairoviridae-Peribunyaviridae,Nairoviridae,1494,31,glycoprotein precursor,Glycoprotein,Homo sapiens,ssRNA(-),Orthonairovirus
861,NODE_3372_length_1124_cov_1.000997_1_3_1124,374,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
862,NODE_3375_length_1123_cov_5.256487_1_141_1121,326,1.0,197,YP_009351861.1,Flaviviridae,Flaviviridae,Flaviviridae,244,462,non-structural protein,Non-structural,Aedes aegypti,ssRNA(+),Flavivirus
863,NODE_3378_length_1123_cov_3.385230_1_3_1121,373,0.51,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
